Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Neuroactive ligand-receptor interaction,0.2153858701571677,1.0399105650981295,3.370370e-01,6.992055e-01,1.000000e+00,110/333,28.58%,SCT;DRD2;ADRA1D;PTGER4;NTSR1;OXTR;MLNR;POMC;GABRR2;NR3C1;UCN;F2RL3;INSL3;ADRB3;NPBWR1;GH1;GABBR2;CCKBR;RXFP3;CHRM1;HCRTR2;PTH2;OXT;AVPR1A;OPRD1;GALR2;SCTR;GCG;P2RX7;TBXA2R;P2RY1;THRB;HCRT;GH2;GRIK4;MC3R;GCGR;PTH1R;SSTR4;S1PR1;HTR1D;GHSR;EDNRB;ADORA1;PTGER1;NTSR2;EDN3;PRLH;NMBR;GRIA3;MLN;CHRNB4;LHCGR;RLN1;TRPV1;MC1R;CHRNB2;GLRB;HTR4;CALCB;S1PR3;DRD4;LHB;HRH2;HRH1;ADRA1B;NPBWR2;PYY;KNG1;PRLHR;PTGIR;ADM;AGTR1;PTGER3;EDN1;EDN2;APLN;LPAR4;GABRR1;GRIN1;CHRNA3;SSTR3;GRP;UTS2R;CNR1;GALR3;P2RY4;CHRNA10;P2RX6;GABRD;GRM7;AVP;HTR6;GLP1R;HRH4;NPY5R;GABRB1;NMB;GALR1;CRHR2;CHRNB3;HTR1E;SST;GRIK2;C3;GABRE;ADCYAP1;GLRA3;DRD5;F2RL2
prerank,Hypertrophic cardiomyopathy,-0.2516850614511202,-1.03547418866803,3.438735e-01,5.932390e-01,1.000000e+00,18/90,13.17%,PRKAG2;PRKAG1;CACNB3;ACTG1;LMNA;TPM4;CACNG2;ITGA1;ITGA6;ITGA10;SLC8A3;MYL2;MYH7;SGCB;ITGA2;TPM2;ATP2A3;CACNG3
prerank,Allograft rejection,0.3109157560037053,1.034628431732044,4.417671e-01,7.060893e-01,1.000000e+00,14/35,30.38%,HLA-B;HLA-DQA1;PRF1;GZMB;HLA-A;HLA-DRB1;CD80;HLA-DRA;HLA-DOA;CD40;IL12B;CD40LG;HLA-G;FASLG
prerank,Glyoxylate and dicarboxylate metabolism,0.32052217935739047,1.032621275545627,4.143426e-01,7.020044e-01,1.000000e+00,10/30,24.09%,ACO2;PGP;ACSS2;PCCB;AMT;ACO1;HAO1;HAO2;GLDC;AGXT
prerank,Bacterial invasion of epithelial cells,0.2704322219924201,1.0323935722729924,3.639847e-01,6.927929e-01,1.000000e+00,17/75,14.51%,GAB1;RAC1;RHOA;DNM2;ITGB1;PTK2;PXN;PIK3R2;ARPC2;ARHGEF26;SEPTIN3;RHOG;FN1;ELMO3;SHC2;CAV1;PIK3CA
prerank,Protein processing in endoplasmic reticulum,0.23271153995726956,1.030208317509369,3.888889e-01,6.892267e-01,1.000000e+00,41/165,19.06%,VCP;SEC13;DERL2;RBX1;UFD1;SEC23B;BCL2;SSR1;NGLY1;SSR3;SEL1L;DNAJB12;MAPK9;DNAJC5;DDOST;STT3A;SYVN1;HSPBP1;EDEM3;RPN1;RPN2;PLAA;ERO1B;HSPA6;SEC62;ERP29;CRYAA;MARCHF6;SAR1B;TRAM1;NPLOC4;HSPA8;ATF6B;LMAN1L;UBE2J1;TXNDC5;SEC61A2;DNAJB11;SEC31B;EDEM1;SAR1A
prerank,Fc gamma R-mediated phagocytosis,-0.25585644880479913,-1.0291158702502095,3.924528e-01,6.056791e-01,1.000000e+00,16/93,12.40%,CDC42;PTPRC;SCIN;CFL1;PRKCA;PIP5K1A;RPS6KB1;PIP5K1B;PIK3R3;PLA2G4D;PLCG2;CRKL;FCGR2A;PLPP1;RAC2;PRKCB
prerank,Hippo signaling pathway,0.23863174652504612,1.0254091568717996,4.275362e-01,6.957726e-01,1.000000e+00,35/160,17.85%,MYC;SOX2;CCND2;CRB2;YWHAZ;WNT7A;BIRC5;DCHS1;WNT1;GDF7;BMP2;WTIP;GDF6;YAP1;WNT10A;ITGB2;DCHS2;TEAD4;PPP1CB;WNT4;SMAD2;BMP7;TGFBR2;FGF1;NKD2;RASSF6;NKD1;APC2;FZD1;AMH;LATS2;SMAD7;CCN2;LIMD1;SMAD3
prerank,Shigellosis,-0.2181547495456555,-1.0161065142413754,3.666667e-01,6.376936e-01,1.000000e+00,58/234,19.80%,UBE2D3;CDC42;FOXO3;RPS27A;PIK3R4;HK2;TLN1;GLMN;RPS6KB1;UBE2D1;ACTG1;ARHGEF2;GSK3B;FBXW11;CAST;U2AF1;MYL7;DIAPH1;PIK3C3;PIK3R3;CTTN;NFKBIB;H3C1;HK1;MDM2;BCL2L1;MYL2;RRAGC;PLCG2;UBE2D4;H3C12;CRKL;BTRC;FNBP1L;RRAGB;SEPTIN2;BAX;MAPK12;CAPN1;MYL12A;BNIP3;WASF2;UBE2V1;MYL12B;H3-3B;ARPC5;TBK1;SQSTM1;ITPR2;PLCZ1;CAPNS1;NFKBIA;IL18;MAP3K7;SHARPIN;ARPC3;UBB;TRAF6
prerank,Arginine biosynthesis,-0.34239780966818056,-1.0062040562314782,4.759825e-01,6.602488e-01,1.000000e+00,11/21,32.74%,GOT2;NOS3;GLUL;ASL;NOS2;CPS1;GLUD1;ARG2;GLS2;GOT1;GOT1L1
prerank,Cell adhesion molecules,0.22947602028284875,1.0014603188005047,4.363636e-01,7.638422e-01,1.000000e+00,41/139,26.66%,HLA-B;CLDN4;MADCAM1;ITGB7;HLA-DQA1;ITGB1;NECTIN1;ESAM;SDC1;ITGB8;CADM1;CLDN7;CLDN22;ITGB2;NTNG1;HLA-A;CLDN25;HLA-DRB1;CD80;PTPRF;JAM3;CD4;CLDN9;IGSF11;NLGN1;F11R;HLA-DRA;CLDN2;LRRC4B;CD2;HLA-DOA;CLDN3;CD40;SPN;ICOSLG;SDC3;ITGA8;SDC4;CDH4;CD99L2;CD40LG
prerank,Pentose phosphate pathway,-0.3051803224439733,-1.0010154348568616,4.419643e-01,6.705038e-01,1.000000e+00,3/30,2.14%,ALDOA;ALDOC;PRPS2
prerank,Glycerophospholipid metabolism,0.24369993490433803,0.9989603504390907,4.832714e-01,7.617777e-01,1.000000e+00,17/93,19.13%,ETNK1;PTDSS1;PLB1;AGPAT1;PTDSS2;PLPP2;SELENOI;PNPLA6;GPAT3;PLA1A;CHKB;DGKQ;AGPAT2;GPD1;GPAT2;GNPAT;PLA2G15
prerank,Wnt signaling pathway,0.22835851129073492,0.9965329813258145,4.632353e-01,7.590116e-01,1.000000e+00,33/162,17.85%,MYC;RUVBL1;CCND2;SIAH1;RBX1;RAC1;RHOA;ROCK2;WNT7A;MAPK9;BAMBI;WNT1;SERPINF1;GPC4;SFRP5;NFATC3;WNT10A;WNT4;LRP6;SOX17;CHD8;FRAT1;CSNK1A1L;CTNND2;NKD2;RNF43;NKD1;APC2;FZD1;SFRP1;SFRP4;EP300;SMAD3
prerank,Pentose and glucuronate interconversions,-0.30125172047460436,-0.9961392895214872,4.349776e-01,6.800200e-01,1.000000e+00,7/30,10.80%,AKR1B1;UGT2B15;UGT1A4;UGT2B4;DCXR;RPE;UGT1A5
prerank,MAPK signaling pathway,-0.2111868258475743,-0.9957378444916576,4.732143e-01,6.759397e-01,1.000000e+00,43/288,14.76%,KRAS;CDC42;ATF4;NF1;RAP1B;NR4A1;PRKCA;CACNB3;RASA1;MAP2K4;RPS6KA3;LAMTOR3;SRF;FGF3;DUSP4;CACNG2;PDGFRA;RAC3;DAXX;MKNK1;EFNA5;PPM1A;RASA2;PLA2G4D;PRKACA;RAPGEF2;CRKL;FGF9;RAC2;RASGRP4;PRKCB;MAP3K1;ATF2;CACNG3;MAP3K12;DDIT3;IRAK1;MAP2K2;MAPK12;FLT3LG;PRKACB;CASP3;PPP3CB
prerank,Estrogen signaling pathway,0.23557270740243358,0.9941530269439999,5.098814e-01,7.565266e-01,1.000000e+00,33/134,16.65%,GRB2;EGFR;KRT16;SOS1;BCL2;POMC;KCNJ9;CTSD;PIK3R2;GABBR2;TGFA;CALML4;NCOA2;AKT1;ESR1;SP1;KRT31;PRKCD;GNAI3;GNAI2;HSPA6;MAPK3;KRT27;KRT18;SHC2;AKT3;PIK3CA;HSPA8;ATF6B;CREB5;KCNJ5;ADCY9;NRAS
prerank,Neutrophil extracellular trap formation,-0.21797372182210442,-0.9916461393034423,4.147465e-01,6.840289e-01,1.000000e+00,36/167,16.22%,PRKCA;H2BC13;VDAC2;H2AC12;H2BC5;H2BC18;ACTG1;H2BC14;HDAC3;CLCN5;PIK3R3;H3C1;HDAC4;H2AC21;H2BC21;PLCG2;FPR2;H2BC11;H4C1;HDAC7;H3C12;FCGR2A;RAC2;H4C4;VDAC3;PRKCB;H4C3;AQP9;H2BC9;MAP2K2;MAPK12;NCF2;H2BC4;H2AZ1;H2BC3;H3-3B
prerank,Sulfur metabolism,-0.4053569411865753,-0.9889674099948688,4.583333e-01,6.871112e-01,1.000000e+00,2/10,4.98%,SELENBP1;SQOR
prerank,Aldosterone synthesis and secretion,-0.24042084639675873,-0.987011494298008,4.646018e-01,6.880142e-01,1.000000e+00,21/97,18.21%,ATF4;NR4A1;CALM2;PRKCA;DAGLB;CREB3;PRKD1;PRKACA;CAMK1G;CAMK2D;LDLR;PRKCB;ATP1B4;ATF2;PRKACB;PDE2A;ATP2B3;ADCY5;ITPR2;CALML6;PRKACG
prerank,"Alanine, aspartate and glutamate metabolism",0.28802970907246345,0.9868702177076267,4.666667e-01,7.705651e-01,1.000000e+00,2/37,0.23%,PPAT;ADSL
prerank,Calcium signaling pathway,0.21468258203936744,0.9846330856002316,5.124555e-01,7.682775e-01,1.000000e+00,66/235,25.29%,EGFR;ATP2A2;ASPH;ADRA1D;FGF2;NTSR1;OXTR;PDGFRB;ADRB3;PPIF;VEGFD;FGF22;CCKBR;CACNA1H;ERBB3;CHRM1;AVPR1A;CALML4;ERBB2;FGFR1;P2RX7;TBXA2R;ATP2B1;PDGFB;CACNA1S;EDNRB;PTGER1;FGF1;VEGFB;ITPKB;TRDN;LHCGR;ORAI2;TNNC2;ADCY9;HTR4;ADCY7;HRH2;HRH1;ATP2B4;ADRA1B;MCU;FGF23;PDGFA;AGTR1;TPCN1;CALML5;NOS1;PTGER3;SLC8A2;CASQ1;CACNA1G;KDR;CALML3;GRIN1;PRKCG;VDAC1;CACNA1D;CACNA1A;SPHK1;GNA14;VEGFC;NTRK3;P2RX6;VEGFA;GNAS
prerank,C-type lectin receptor signaling pathway,-0.2370177409186468,-0.9817993464546109,4.743590e-01,6.990270e-01,1.000000e+00,2/103,1.97%,KRAS;CALM2
prerank,Purine metabolism,0.23011522255210823,0.9805350009844245,5.115385e-01,7.712381e-01,1.000000e+00,22/127,18.37%,GUK1;RRM2;PPAT;ADSL;ATIC;NUDT16;PAICS;PFAS;PRPS1L1;ADSS2;PAPSS1;NME4;NME3;GUCY2F;AK2;IMPDH1;AK3;ADCY9;AMPD3;PGM1;GART;ADCY7
prerank,Autoimmune thyroid disease,0.2770262639946155,0.9795946054384589,4.591440e-01,7.648698e-01,1.000000e+00,9/49,12.83%,HLA-B;HLA-DQA1;PRF1;TPO;GZMB;IFNA21;HLA-A;HLA-DRB1;CD80
prerank,SNARE interactions in vesicular transport,-0.30151008912248456,-0.9771759613890687,4.757709e-01,7.080236e-01,1.000000e+00,11/32,18.05%,VTI1B;STX5;BET1;STX3;SNAP23;STX6;STX8;VAMP8;VAMP7;VAMP3;GOSR1
prerank,Ras signaling pathway,-0.20661101157825001,-0.9692575990837058,5.225225e-01,7.257246e-01,1.000000e+00,40/227,17.38%,KRAS;CDC42;NF1;RAP1B;CALM2;PRKCA;BRAP;RASA1;FGF3;RAB5B;PDGFRA;RAC3;GNG3;EFNA5;GNB4;PIK3R3;GNG13;RASA2;PLA2G4D;PRKACA;BCL2L1;PLCG2;PAK6;FGF9;RAC2;RASGRP4;PRKCB;RALA;MAP2K2;FLT3LG;PRKACB;GNG2;EFNA1;GAB2;RASSF5;PLA2G12B;TBK1;PLA2G1B;RAB5A;CALML6
prerank,Fatty acid elongation,0.31115417309051396,0.9632711250239089,5.263158e-01,8.070760e-01,1.000000e+00,2/27,1.49%,HSD17B12;ACOT1
prerank,Lysine degradation,-0.25019933388802046,-0.9630769270489784,5.117188e-01,7.381787e-01,1.000000e+00,17/63,21.16%,KMT5B;KMT5A;EZH1;COLGALT2;SETD1A;SMYD1;ASH1L;PRDM9;DLD;SUV39H2;SETMAR;SMYD2;ALDH1B1;SUV39H1;PIPOX;AADAT;KMT2B
prerank,Ovarian steroidogenesis,0.2680206291858215,0.9616580980965447,5.223881e-01,8.028294e-01,1.000000e+00,13/50,22.10%,IGF1R;ACOT1;HSD17B7;CYP1B1;INSR;ACOT2;LHCGR;ADCY9;LHB;ADCY7;PTGS2;HSD3B1;HSD3B2
prerank,Viral myocarditis,-0.25835969390809177,-0.9601793797802944,5.387755e-01,7.414261e-01,1.000000e+00,12/57,14.59%,CCND1;CXADR;ACTG1;CD55;RAC3;HLA-DMA;EIF4G3;MYH7;SGCB;RAC2;CD86;CASP3
prerank,Phosphatidylinositol signaling system,-0.23801097088250284,-0.959502651412279,5.307018e-01,7.383927e-01,1.000000e+00,20/94,17.80%,PTEN;CALM2;PRKCA;PIP5K1A;PIP5K1B;PIK3C3;PIK3R3;PLCG2;MTM1;ITPKC;PIP4K2A;PRKCB;MTMR8;PPIP5K2;DGKA;PIP4K2B;ITPR2;PIP4P1;CALML6;PLCZ1
prerank,Pathogenic Escherichia coli infection,0.21131214250998523,0.9586398606073809,5.547445e-01,8.031740e-01,1.000000e+00,23/188,11.04%,PTPN11;ARF1;TMED10;PAK2;RAB1A;RAC1;CLDN4;RHOA;ROCK2;GNA13;ITGB1;MAPK9;TUBB4A;ARPC2;TUBB;MAPK14;TIRAP;LPAR5;MYO1H;CLDN7;CLDN22;MYO10;NLRP3
prerank,Type II diabetes mellitus,0.2726422819635692,0.9571608836554392,5.061224e-01,7.981698e-01,1.000000e+00,9/46,14.51%,IRS2;MAPK9;PIK3R2;INSR;PRKCD;PRKCE;MAPK3;ADIPOQ;PIK3CA
prerank,Thiamine metabolism,-0.35015453622916115,-0.9556993113274779,5.200000e-01,7.456079e-01,1.000000e+00,3/15,9.09%,AK1;AK4;NFS1
prerank,Gastric acid secretion,-0.2470516251715354,-0.9549305964261318,5.688889e-01,7.424233e-01,1.000000e+00,19/76,18.55%,CALM2;GNAI1;PRKCA;ACTG1;MYLK2;PRKACA;KCNJ15;CAMK2D;CFTR;PRKCB;ATP1B4;SLC26A7;PRKACB;MYLK3;ADCY5;ITPR2;CALML6;PRKACG;KCNJ16
prerank,Dilated cardiomyopathy,-0.23002661563887905,-0.9514438932413684,5.121951e-01,7.473472e-01,1.000000e+00,23/95,18.81%,CACNB3;ACTG1;LMNA;TPM4;CACNG2;ITGA1;ITGA6;ITGA10;PRKACA;SLC8A3;MYL2;MYH7;SGCB;ITGA2;TPM2;ATP2A3;CACNG3;PRKACB;ADCY5;CACNB2;PRKACG;RYR2;CACNB1
prerank,cGMP-PKG signaling pathway,0.21477165986321603,0.9503861005411943,5.698113e-01,8.102159e-01,1.000000e+00,33/164,16.44%,IRS2;ATP2A2;ATP1A1;RHOA;ROCK2;ADRA1D;GNA13;ADRB3;PPIF;KCNMA1;OPRD1;INSR;CALML4;AKT1;ATP2B1;GATA4;NFATC3;NPPC;GNAI3;GNAI2;PRKCE;PPP1CB;MAPK3;CACNA1S;GNA12;EDNRB;ADORA1;MYH6;AKT3;ATF6B;CREB5;GTF2IRD1;ADCY9
prerank,Thyroid hormone synthesis,-0.2393355566352407,-0.9488090706698591,6.000000e-01,7.501464e-01,1.000000e+00,16/75,18.71%,ATF4;PRKCA;CREB3;GSR;PRKACA;IYD;GPX8;PRKCB;TTF1;ATP1B4;ATF2;PRKACB;ADCY5;ITPR2;PRKACG;HSPA5
prerank,Yersinia infection,0.2199590502874538,0.9469165835264263,5.795455e-01,8.110071e-01,1.000000e+00,25/133,15.13%,ARHGEF7;RAC1;RHOA;ROCK2;LIMK1;ITGB1;MAPK9;PTK2;PXN;PIK3R2;ARPC2;MAPK14;RHOG;AKT1;NFATC3;MAP2K6;NLRP3;GIT2;FN1;MAPK3;IRAK4;AKT3;PIK3CA;CD4;WIPF2
prerank,Platelet activation,-0.22483787796383847,-0.9454010043126663,5.688073e-01,7.550916e-01,1.000000e+00,28/121,20.18%,PPP1R12A;RAP1B;PPP1CC;GNAI1;TLN1;ACTG1;SNAP23;PIK3R3;NOS3;PLA2G4D;MYLK2;PRKACA;PLCG2;FCGR2A;ITGA2;TBXAS1;MAPK12;MYL12A;PRKACB;MYLK3;VAMP8;ADCY5;MYL12B;ITPR2;PRKACG;GUCY1A1;APBB1IP;PIK3R5
prerank,Systemic lupus erythematosus,-0.22038312387996256,-0.9450447332361771,5.491071e-01,7.508979e-01,1.000000e+00,30/110,20.17%,H2BC13;H2AC12;H2BC5;H2BC18;H2BC14;HLA-DMA;SSB;H3C1;H2AC21;RO60;H2BC21;C9;H2BC11;H4C1;H3C12;FCGR2A;H4C4;H4C3;H2BC9;CD86;C1QB;H2BC4;H2AZ1;H2BC3;H3-3B;CTSG;H2AC4;H2AC20;HLA-DOB;H2AC7
prerank,Leukocyte transendothelial migration,-0.21846291281930827,-0.9437854511287329,5.932203e-01,7.494289e-01,1.000000e+00,24/109,16.49%,CDC42;CTNNA2;RAP1B;GNAI1;PRKCA;CLDN5;ACTG1;CTNND1;MYL7;OCLN;PIK3R3;MYL2;CTNNA1;PLCG2;CLDN19;JAM2;RAC2;PRKCB;MAPK12;MYL12A;NCF2;CLDN10;MYL12B;RASSF5
prerank,Osteoclast differentiation,0.2218185598867008,0.9333351009374824,6.068702e-01,8.431639e-01,1.000000e+00,21/123,17.31%,GRB2;RAC1;MAPK9;PIK3R2;FCGR1A;FOSL2;MAPK14;AKT1;MAP2K6;MITF;MAPK3;TGFBR2;FCGR2B;LILRA1;SYK;AKT3;PIK3CA;PPARG;SPI1;FCGR3B;TYROBP
prerank,Histidine metabolism,0.32280506167216483,0.9323036765755627,5.720165e-01,8.367614e-01,1.000000e+00,4/21,9.54%,CNDP1;AOC1;FTCD;HDC
prerank,Inositol phosphate metabolism,-0.2378743870468689,-0.9305509746721671,5.702811e-01,7.819621e-01,1.000000e+00,10/71,11.22%,PTEN;PIP5K1A;ISYNA1;TPI1;PIP5K1B;PIK3C3;PLCG2;MTM1;ITPKC;PIP4K2A
prerank,Maturity onset diabetes of the young,0.2987130353443401,0.9252791458815834,5.703422e-01,8.487880e-01,1.000000e+00,5/26,10.15%,NEUROD1;HNF4A;HES1;BHLHA15;HNF1A
prerank,Cushing syndrome,0.2114048188522089,0.9234796522720989,6.690141e-01,8.447814e-01,1.000000e+00,31/154,16.44%,EGFR;WDR5;CDK6;RBBP5;CDKN2A;E2F3;AHR;POMC;WNT7A;KCNK3;WNT1;CACNA1H;CDKN2B;USP8;SP1;WNT10A;CCNE1;GNAI3;GNAI2;WNT4;MAPK3;CACNA1S;RASD1;MEN1;KMT2D;ATF6B;APC2;FZD1;CREB5;CCNE2;ADCY9
prerank,Folate biosynthesis,0.3038296069043804,0.917315497362918,5.992509e-01,8.544106e-01,1.000000e+00,3/26,3.21%,DHFR;FPGS;CBR1
prerank,Vascular smooth muscle contraction,0.21603340580341682,0.9139306943100749,6.705426e-01,8.549985e-01,1.000000e+00,41/130,25.75%,RHOA;ROCK2;ADRA1D;GNA13;KCNMA1;PRKCQ;PPP1R12B;AVPR1A;CALML4;NPPC;PRKCD;ACTG2;PRKCE;PPP1CB;MAPK3;CACNA1S;GNA12;EDN3;ADCY9;CALCB;PPP1R12C;MYL6;ADCY7;RAMP3;ADRA1B;MYH10;PTGIR;ARAF;ADM;AGTR1;CALML5;EDN1;EDN2;CALML3;KCNMB1;PRKCG;IRAG1;CACNA1D;GNAS;AVP;MYH11
prerank,Glycerolipid metabolism,-0.24739185918911732,-0.9112884865919882,6.101695e-01,8.304530e-01,1.000000e+00,12/59,15.70%,AKR1B1;GK;DGAT1;PLPP5;LPIN1;PLPP1;MOGAT2;GLA;GPAM;GK2;DGKA;ALDH1B1
prerank,Drug metabolism,0.22024030357560143,0.9102344148556346,6.617647e-01,8.565629e-01,1.000000e+00,19/99,18.65%,DUT;RRM2;CMPK1;GSTM4;TK1;UGT2B17;UGT1A1;NME4;NME3;CYP1A2;ADH1A;GSTM1;UMPS;IMPDH1;DPYD;UPP2;HPGDS;GUSB;DPYS
prerank,Primary bile acid biosynthesis,-0.32387103409414675,-0.9020595865692731,5.958333e-01,8.498034e-01,1.000000e+00,2/17,2.82%,HSD17B4;SCP2
prerank,Metabolism of xenobiotics by cytochrome P450,-0.23432999341022204,-0.8993812198345863,6.566524e-01,8.514794e-01,1.000000e+00,20/66,22.89%,UGT2B15;UGT1A4;CBR3;UGT2B4;HSD11B1;GSTP1;CYP2D6;UGT1A5;SULT2A1;CYP2A13;GSTO1;CYP3A4;CYP2A6;UGT2A3;GSTM3;UGT2B7;MGST3;UGT1A10;GSTO2;AKR7A2
prerank,Cortisol synthesis and secretion,-0.23326775208618158,-0.8973214882658884,6.738197e-01,8.516132e-01,1.000000e+00,16/64,23.37%,ATF4;NR4A1;KCNA4;CREB3;PRKACA;LDLR;ATF2;PRKACB;ADCY5;PDE8A;ITPR2;PRKACG;CREB3L2;CREB3L3;MC2R;MRAP
prerank,Adipocytokine signaling pathway,-0.22940009940772899,-0.8869601789731174,6.751055e-01,8.736153e-01,1.000000e+00,9/69,7.18%,ACSL3;PRKAG2;PRKAG1;SOCS3;NFKBIE;LEP;LEPR;STK11;NFKBIB
prerank,Viral protein interaction with cytokine and cytokine receptor,-0.21533931395216088,-0.8825105710860125,7.336245e-01,8.796539e-01,1.000000e+00,28/97,28.66%,CCL4;CCL21;IL6ST;PF4;IL37;CCL14;CCR5;IL6R;PF4V1;CCL18;IL10RB;CX3CR1;CXCR2;IL2RA;IL6;IL18;CCR6;IL18RAP;CXCR1;IL18R1;CCR2;TNFRSF1B;CCR7;CCL13;CCR4;TNF;CXCL8;CXCL13
prerank,Tryptophan metabolism,-0.25592525271139976,-0.8784137395159136,6.791667e-01,8.854634e-01,1.000000e+00,9/40,19.72%,DDC;TPH2;IL4I1;TPH1;DLD;KYAT3;ALDH1B1;TDO2;AADAT
prerank,Sphingolipid metabolism,0.24704246111436007,0.8715412814525835,7.015504e-01,9.541099e-01,1.000000e+00,14/48,22.11%,UGCG;PLPP2;SGPL1;SPTLC2;SMPD1;NEU4;CERS4;ACER2;SGMS2;NEU2;SPTLC1;ASAH2;CERS2;CERS1
prerank,Fluid shear stress and atherosclerosis,0.2068660934050182,0.8662903025608553,7.630522e-01,9.579564e-01,1.000000e+00,23/135,14.51%,RAC1;BCL2;RHOA;TXN;GSTM4;SUMO2;ACVR2B;MAPK9;PTK2;PIK3R2;KLF2;MAPK14;SDC1;CALML4;AKT1;MAP2K6;KEAP1;PDGFB;NPPC;CAV1;GSTM1;AKT3;PIK3CA
prerank,cAMP signaling pathway,0.19167062167883384,0.8595568399465092,8.321168e-01,9.655895e-01,1.000000e+00,68/215,27.59%,ATP2A2;RAC1;ATP1A1;RHOA;ROCK2;DRD2;OXTR;POMC;MAPK9;HCN2;PIK3R2;GABBR2;SLC9A1;CHRM1;OXT;CALML4;GCG;AKT1;ATP2B1;GNAI3;GNAI2;PPP1CB;MAPK3;HTR1D;TNNI3;GHSR;CACNA1S;ADORA1;AKT3;EDN3;PIK3CA;GRIA3;AMH;CREB5;LHCGR;ADCY9;HCN4;HTR4;EP300;RRAS2;LHB;ADCY7;ATP2B4;RRAS;ARAP3;CALML5;PTGER3;EDN1;EDN2;CNGA3;PDE3A;CALML3;GRIN1;CNGA4;ATP1A2;RAPGEF4;CACNA1D;GNAS;AFDN;HTR6;GLP1R;GPR119;PIK3CB;NPPA;PLN;HTR1E;SST;HCAR3
prerank,Insulin secretion,-0.21351418732765062,-0.8588309574930947,7.424893e-01,9.284344e-01,1.000000e+00,16/86,18.69%,ATF4;PRKCA;CREB3;PDX1;KCNN2;PRKACA;KCNN3;CAMK2D;PRKCB;ATP1B4;ATF2;PRKACB;ADCY5;PCLO;PRKACG;RYR2
prerank,Tyrosine metabolism,-0.25355324197641094,-0.8518705479755112,6.904762e-01,9.391137e-01,1.000000e+00,6/33,13.56%,GOT2;DDC;IL4I1;COMT;TYRP1;HGD
prerank,Mannose type O-glycan biosynthesis,0.28802463147168744,0.8505213996082538,7.201493e-01,9.780694e-01,1.000000e+00,7/22,21.03%,B3GAT1;B3GALNT2;FUT9;POMT2;B3GAT2;LARGE2;MGAT5B
prerank,Cholesterol metabolism,-0.23456193912204007,-0.849629923963759,7.352941e-01,9.385200e-01,1.000000e+00,9/50,14.20%,VDAC2;APOC1;STARD3;APOC2;ABCG8;TSPO;LDLR;VDAC3;VAPA
prerank,Toxoplasmosis,0.2057570644944522,0.8468004002440268,7.955390e-01,9.771766e-01,1.000000e+00,20/107,15.17%,BCL2;HLA-DQA1;ITGB1;MAPK9;PPIF;LAMB1;MAPK14;AKT1;MAP2K6;LAMC3;GNAI3;GNAI2;HSPA6;HLA-DRB1;MAPK3;IRAK4;AKT3;LAMA5;HSPA8;LAMB2
prerank,Renin secretion,0.219912415759014,0.8416402021902697,7.558140e-01,9.785162e-01,1.000000e+00,21/68,25.29%,PTGER4;ACE;ADRB3;KCNMA1;CALML4;GNAI3;GNAI2;CACNA1S;AQP1;ADORA1;EDN3;AGTR1;CALML5;EDN1;EDN2;PDE3A;CALML3;CTSB;PRKG2;CACNA1D;GNAS
prerank,Influenza A,-0.189602530091527,-0.8411490149141906,8.438819e-01,9.507631e-01,1.000000e+00,34/161,20.60%,CDK4;FADD;RAB11A;CREBBP;PRKCA;SOCS3;ACTG1;IFNA8;HLA-DMA;DNAJB1;STAT1;PIK3R3;NFKBIB;IFNAR2;KPNA5;EIF2S1;IFNA5;PRKCB;BAX;MAP2K2;NUP98;CASP3;RAE1;PRSS1;IL6;TBK1;NFKBIA;IL18;DNAJC3;STAT2;HLA-DOB;KPNA6;OAS2;CIITA
prerank,Mineral absorption,0.22262035425588284,0.8309463245517529,7.290076e-01,9.927099e-01,1.000000e+00,10/59,12.25%,ATP1A1;MT1E;ATOX1;MT1M;MT1H;TRPV6;SLC26A3;ATP2B1;SLC31A1;SLC34A2
prerank,Circadian rhythm,-0.2643443265825078,-0.8236640779606178,7.260870e-01,9.822997e-01,1.000000e+00,5/28,12.09%,PRKAG2;PRKAG1;FBXW11;BTRC;NR1D1
prerank,Morphine addiction,-0.2046479602023633,-0.8189473455332489,7.777778e-01,9.856057e-01,1.000000e+00,20/90,19.42%,GNAI1;PRKCA;GNG3;GNB4;GNG13;PRKACA;PRKCB;GABRA2;GRK6;PRKACB;GNG2;PDE2A;ADCY5;PDE8A;PDE7A;SLC32A1;GRK4;PRKACG;GABRB3;PDE1B
prerank,Endocrine and other factor-regulated calcium reabsorption,-0.21877895268699862,-0.8172843614290969,7.803922e-01,9.827997e-01,1.000000e+00,12/53,18.21%,RAB11A;PRKCA;AP2B1;PRKACA;SLC8A3;PRKCB;ATP1B4;PRKACB;ATP2B3;BDKRB2;CLTCL1;PRKACG
prerank,Inflammatory mediator regulation of TRP channels,-0.20075555658583033,-0.8144074358941906,8.155738e-01,9.821616e-01,1.000000e+00,22/97,19.20%,PPP1CC;CALM2;PRKCA;HTR2B;PIK3R3;PLA2G4D;PRKACA;PLCG2;CAMK2D;PRKCB;MAPK12;PRKACB;ADCY5;P2RY2;TRPA1;TRPM8;BDKRB2;ITPR2;CALML6;PRKACG;ASIC2;NGF
